system_id,timestamp,ac_power,poa_irradiance,ambient_temp,sin_hora,cos_hora,sin_dia_anual,cos_dia_anual,max_ac_power_system,global_max_ac_power_system,ac_power_norm,predicted_ac_power_norm,predicted_ac_power,residual_ac_power_norm,residual_ac_power,experiment,target
1430,2010-08-25 08:00:00,239.82499975,805.0829162499999,19.669433,0.8660254037844387,-0.4999999999999998,-0.8064799463209447,-0.5912614448635782,332.82999975,332.82999975,0.720563049995916,0.7010938817831867,233.34507649862456,0.01946916821272937,6.479923251375425,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-25 09:00:00,283.6449995,952.861816,21.1846995,0.7071067811865476,-0.7071067811865475,-0.8064799463209447,-0.5912614448635782,332.82999975,332.82999975,0.852221854138916,0.8296061218901052,276.1178053412822,0.02261573224881086,7.527194158717805,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-25 10:00:00,288.54333325,960.5788495,22.70399975,0.4999999999999999,-0.8660254037844387,-0.8064799463209447,-0.5912614448635782,332.82999975,332.82999975,0.8669390784086012,0.8612551652308804,286.65155642848015,0.005683913177720767,1.8917768215198407,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-25 11:00:00,281.358333,922.3365495,23.7340165,0.258819045102521,-0.9659258262890682,-0.8064799463209447,-0.5912614448635782,332.82999975,332.82999975,0.8453514803693714,0.8554168893572305,284.7084030709128,-0.010065408987859126,-3.350070070912807,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-25 12:00:00,276.2466665,903.32924975,24.6269495,1.2246467991473532e-16,-1.0,-0.8064799463209447,-0.5912614448635782,332.82999975,332.82999975,0.8299932899903805,0.8561575948958697,284.9549320951529,-0.026164304905489266,-8.708265595152909,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-25 13:00:00,276.9999995,878.37726625,25.430533,-0.2588190451025208,-0.9659258262890684,-0.8064799463209447,-0.5912614448635782,332.82999975,332.82999975,0.8322567067513871,0.8443563644137497,281.0271285567392,-0.01209965766236265,-4.027129056739227,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-25 14:00:00,280.99499975,882.7349664999999,26.0688665,-0.4999999999999997,-0.8660254037844388,-0.8064799463209447,-0.5912614448635782,332.82999975,332.82999975,0.8442598322298619,0.8467488566738275,281.8234217550628,-0.002489024443965593,-0.8284220050628051,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-25 15:00:00,280.303333,924.3278165,26.807416250000003,-0.7071067811865471,-0.7071067811865479,-0.8064799463209447,-0.5912614448635782,332.82999975,332.82999975,0.8421816939895606,0.8701220373689615,289.602717479981,-0.02794034337940099,-9.299384479980972,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-25 16:00:00,272.865,883.747133,26.9813165,-0.8660254037844385,-0.5000000000000004,-0.8064799463209447,-0.5912614448635782,332.82999975,332.82999975,0.8198329483669088,0.8223477509923156,273.7020017571855,-0.00251480262540682,-0.837001757185476,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-25 17:00:00,230.58999975,703.2317995000001,26.623133,-0.9659258262890684,-0.2588190451025206,-0.8064799463209447,-0.5912614448635782,332.82999975,332.82999975,0.6928161521593728,0.6540541609940413,217.68884624013324,0.03876199116533141,12.90115350986676,regresion_conjunta_normalizada,ac_power_norm
